TYPEHUQ,HDD30YR,CDD30YR,BEDROOMS,NCOMBATH,TOTROOMS,CELLAR,GARGHEAT,HEATROOM,ACROOMS,USECENAC,TEMPNITEAC,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,KWHCOL,KWHRFG,KWHOTH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,DOLLAREL
2,4841,250,3,2,7,0,-2,7,-2,-2,-2,2880,2880,0,22171,0.00,2295.22,15622.14,0.00,361.39,230.13,1566.37,2223
2,786,4136,3,3,6,0,0,6,6,2,78,2446,2046,2046,12388,5958.26,1533.53,4896.21,941.26,0.00,242.26,773.48,1957
2,2295,2058,3,2,7,0,0,6,6,3,77,1804,1203,1203,8365,2117.37,611.34,2905.17,332.86,179.31,96.11,456.70,1315
2,6886,475,2,1,5,1,-2,5,-2,-2,-2,2436,1570,0,5456,0.00,583.93,4872.07,0.00,0.00,89.37,745.63,835
1,1772,2586,3,2,5,-2,-2,5,5,3,73,1152,1152,1152,9876,1910.02,372.82,4715.47,191.66,165.97,37.41,473.17,991
5,7323,564,2,1,4,-2,-2,4,-2,-2,-2,1161,1161,0,3406,0.00,725.14,1578.66,0.00,161.80,106.45,231.75,500
2,5157,124,3,2,6,0,-2,6,-2,-2,-2,1431,1431,0,6727,0.00,1033.06,5693.95,0.00,0.00,94.14,518.86,613
4,6586,498,4,2,10,1,-2,10,-2,-2,-2,3218,3218,644,7299,259.06,1355.46,5684.48,41.39,0.00,216.53,908.08,1166
2,4548,1641,2,1,8,1,-2,5,5,3,70,1488,465,465,7328,791.99,1550.17,4985.84,69.82,0.00,136.66,439.53,646
2,2256,2213,2,2,7,0,-2,7,7,3,75,1940,1940,1940,19144,4879.00,1594.30,6991.52,463.84,190.89,151.57,664.68,1820
5,7235,334,1,1,4,-2,-2,4,4,1,-2,1197,1197,1197,2084,59.57,686.99,1337.44,13.12,0.00,151.31,294.57,459
2,4524,1330,4,1,7,1,-2,5,5,1,-2,2773,2005,2175,15294,1048.56,1098.56,9170.37,162.90,0.00,170.67,1424.66,2376
5,6723,916,1,1,3,-2,-2,3,3,2,69,600,600,600,9113,256.61,976.42,2852.62,17.21,138.66,65.47,191.26,611
2,2460,891,4,3,8,0,0,6,2,1,-2,2711,1734,578,6102,149.52,515.02,5206.66,20.22,0.00,69.63,703.95,825
2,3434,1978,3,2,5,0,-2,4,5,3,70,1188,950,1188,15209,1807.73,1250.66,5519.60,153.45,275.22,106.16,468.53,1291
5,1194,1283,1,1,3,-2,-2,3,3,1,-2,959,959,959,6229,774.82,826.46,3248.23,114.19,0.00,121.80,478.71,918
2,6305,860,5,3,9,1,-2,8,8,1,-2,4225,3809,4225,5555,629.19,517.65,3489.82,84.84,0.00,69.80,470.55,749
2,3124,1578,3,1,5,0,-2,5,5,1,-2,1480,1480,1480,13664,970.84,837.75,6404.45,109.92,280.28,94.85,725.09,1547
4,2630,1129,1,1,3,0,-2,-2,-2,-2,-2,637,0,0,846,0.00,157.75,260.60,0.00,49.54,18.27,30.19,98
4,4757,1103,2,2,4,1,-2,4,-2,-2,-2,1537,1023,256,3255,186.85,443.86,2624.30,43.45,0.00,103.23,610.32,757
2,8792,263,3,3,6,1,0,6,-2,-2,-2,1979,1329,0,9699,0.00,952.18,8746.82,0.00,0.00,143.82,1321.18,1465
2,8128,168,4,2,11,1,0,11,11,2,70,4234,3834,3834,21161,3552.86,1769.20,15838.95,648.75,0.00,323.06,2892.19,3864
2,6348,731,3,2,6,1,-2,6,6,3,71,2744,1829,1829,39247,2124.70,2565.03,25071.75,196.95,608.57,237.77,2324.03,3638
2,2374,1562,3,2,6,0,0,5,5,1,-2,2704,1920,1920,6400,852.23,566.87,3384.89,122.91,0.00,81.75,488.16,923
1,4444,331,2,1,7,-2,-2,7,7,3,78,1440,1440,1440,21045,1016.56,290.53,9810.93,101.92,455.95,29.13,983.66,2110
2,6746,727,4,2,9,1,0,6,-2,-2,-2,3946,1740,580,10249,88.12,1230.42,5263.19,10.30,166.92,143.82,615.21,1198
5,6189,877,2,1,3,-2,-2,3,-2,-2,-2,931,931,310,4830,71.59,786.28,1604.20,9.77,0.00,107.28,218.88,659
2,6559,799,3,2,7,0,0,7,7,2,68,2688,2288,2288,12536,807.73,1943.91,9784.36,68.49,0.00,164.84,829.67,1063
2,5832,806,3,1,6,1,-2,6,-2,-2,-2,2100,1400,467,5702,233.60,579.79,4888.62,48.51,0.00,120.39,1015.10,1184
2,5002,1406,3,1,7,1,-2,7,7,1,-2,2894,2647,2647,13093,1594.13,1711.86,9787.01,151.10,0.00,162.26,927.65,1241
5,7026,621,2,1,4,-2,-2,4,4,2,72,1055,1055,1055,13396,301.71,900.93,4966.06,26.67,277.88,79.63,438.92,1184
4,2410,1736,4,2,6,0,-2,-2,6,2,73,747,0,747,10086,1250.40,842.84,7992.76,116.04,0.00,78.22,741.74,936
2,8540,465,4,2,10,1,0,7,7,2,76,2063,1386,600,16557,163.07,1998.15,14395.78,17.14,0.00,209.99,1512.87,1740
2,3158,1560,3,2,6,0,0,6,-2,-2,-2,3904,2076,0,8649,0.00,853.98,4293.59,0.00,186.63,79.19,398.13,802
2,3052,1748,4,2,8,0,0,8,8,2,71,2464,2064,2064,15921,2791.03,1143.65,6060.99,298.19,309.99,122.19,647.56,1701
4,5731,832,2,1,4,1,-2,4,-2,-2,-2,1332,888,0,3369,0.00,1077.78,2291.22,0.00,0.00,248.25,527.75,776
2,890,4369,2,1,4,0,-2,-2,4,1,-2,960,0,960,5880,1041.73,697.93,3213.55,91.06,81.02,61.01,280.91,514
4,7122,361,2,2,4,0,-2,4,-2,-2,-2,832,832,0,8591,0.00,844.92,4794.27,0.00,506.46,144.97,822.58,1474
2,4908,777,3,3,7,0,0,5,5,1,-2,2112,1223,1223,26247,503.28,3065.58,12596.86,47.42,462.86,288.84,1186.88,2473
2,2000,2360,3,2,7,0,-2,7,-2,-2,-2,1248,1248,535,11214,984.74,699.18,5903.21,126.89,237.80,90.09,760.67,1445
2,2319,1457,3,1,5,0,-2,5,5,2,68,1084,1084,1084,6785,1036.11,1356.48,4113.71,104.30,0.00,136.55,414.10,683
5,4556,1719,1,1,3,-2,-2,3,3,1,-2,658,658,658,3679,287.03,737.94,2243.46,33.39,0.00,85.85,261.00,428
5,4626,1695,3,1,5,-2,-2,5,5,2,68,980,980,980,6425,1762.69,1550.92,3111.39,183.27,0.00,161.25,323.49,668
5,6699,525,2,1,4,-2,-2,4,4,1,-2,1172,1172,1172,2900,92.02,641.84,2166.13,17.33,0.00,120.84,407.83,546
2,5773,729,2,1,6,1,0,1,-2,-2,-2,1980,143,0,2263,0.00,323.85,1939.15,0.00,0.00,85.72,513.28,599
2,4971,757,4,2,7,0,0,7,7,3,75,2878,2478,2478,9309,809.59,637.19,4638.87,84.71,139.56,66.67,485.37,974
2,4473,1022,4,2,9,1,-2,9,9,3,70,3192,2660,2660,17220,2301.72,1165.56,10541.64,309.84,0.00,156.90,1419.02,2318
4,6132,577,2,1,4,1,-2,4,-2,-2,-2,1610,1073,0,4673,0.00,819.09,2248.04,0.00,267.36,136.37,374.27,778
4,1247,1230,2,2,5,0,-2,-2,-2,-2,-2,1131,0,0,3155,0.00,874.93,2280.08,0.00,0.00,75.15,195.85,271
2,536,3552,3,2,6,0,0,6,6,2,78,2184,1784,1784,15432,4649.70,830.95,6502.68,630.02,309.93,112.59,881.10,2091
2,4762,1569,5,2,9,1,-2,8,9,2,75,3825,3533,3825,21213,6183.50,3060.77,11320.83,421.21,0.00,208.50,771.16,1445
3,4590,1156,3,2,6,1,-2,6,6,2,75,3423,2567,2567,7831,1930.54,875.29,4474.46,469.63,0.00,212.93,1088.48,1905
3,4705,1200,4,1,7,1,-2,7,-2,-2,-2,1814,1814,518,6785,630.64,1147.67,4497.68,147.41,0.00,268.27,1051.34,1586
4,4737,1109,1,1,4,0,-2,4,-2,-2,-2,782,782,0,1827,0.00,613.29,1213.71,0.00,0.00,118.83,235.17,354
2,4459,1357,3,2,7,1,-2,7,7,2,72,2570,2186,2186,9307,1564.45,889.31,6853.24,214.15,0.00,121.73,938.11,1274
1,1970,2374,3,1,5,-2,-2,3,-2,-2,-2,798,479,0,5486,0.00,344.04,3579.02,0.00,0.00,34.62,360.12,552
2,4498,1567,3,1,5,0,-2,5,5,3,78,1008,1008,1008,10500,1332.02,787.53,8380.45,106.43,0.00,62.93,669.64,839
2,9025,224,3,1,5,0,-2,5,-2,-2,-2,910,910,0,7784,0.00,310.82,5788.56,0.00,253.65,46.80,871.56,1172
5,5817,753,1,1,4,-2,-2,4,4,2,70,865,865,865,1819,87.32,183.55,471.73,20.35,83.38,42.79,109.96,424
2,6332,673,1,2,3,0,0,3,3,1,-2,2076,1676,1676,2446,249.69,382.77,1813.54,34.91,0.00,53.52,253.57,342
2,3329,1948,3,2,5,0,-2,5,5,1,-2,1200,1200,1200,12941,876.32,1259.15,5367.64,80.11,223.20,115.11,490.68,1183
5,2346,2431,3,2,6,-2,-2,5,4,3,68,1190,992,794,12986,2301.15,1116.46,6751.33,198.64,0.00,96.38,582.80,1121
2,5607,792,3,1,7,0,-2,7,7,1,-2,3124,3124,3124,7509,803.69,944.59,5760.72,98.04,0.00,115.23,702.73,916
4,4985,1031,4,2,8,0,-2,8,-2,-2,-2,2128,2128,798,9296,1723.69,2666.48,4905.83,281.29,0.00,435.14,800.58,1517
2,284,3887,2,1,4,0,-2,4,4,3,65,1560,1560,1560,10980,4422.97,869.52,3684.92,534.54,176.40,105.09,445.34,1327
5,303,3894,3,2,6,-2,-2,6,6,3,78,1197,1197,1197,11125,4444.94,768.88,3840.42,488.64,140.56,84.53,422.19,1223
3,1032,1189,2,2,4,0,-2,4,-2,-2,-2,673,673,0,4810,0.00,1007.70,2665.98,0.00,0.00,88.41,233.90,422
2,2013,3356,3,2,6,0,0,6,2,1,-2,2344,1694,565,8504,978.27,1479.04,6046.69,125.74,0.00,190.10,777.17,1093
2,2523,298,4,2,9,0,0,5,-2,-2,-2,2088,938,0,3260,0.00,693.14,2566.86,0.00,0.00,85.26,315.74,401
3,2655,162,3,2,6,0,0,6,-2,-2,-2,2199,1799,0,5558,0.00,995.52,4562.48,0.00,0.00,149.98,687.37,837
2,6222,793,2,1,6,1,-2,6,6,1,-2,2475,1725,1725,6845,481.32,1130.99,5232.69,62.44,0.00,146.72,678.84,888
2,2617,1135,4,2,6,0,0,6,6,1,-2,3383,2733,2733,11020,1159.21,466.91,9114.66,170.94,0.00,68.85,1344.04,1625
2,8401,490,3,2,6,0,-2,6,-2,-2,-2,1181,1181,0,10207,0.00,1001.98,3191.30,0.00,253.39,115.15,366.75,1173
2,6843,433,3,2,8,1,-2,8,-2,-2,-2,3936,2952,1312,5983,269.63,1459.78,4253.59,57.01,0.00,308.65,899.35,1265
2,2432,2339,3,1,6,0,0,4,3,1,-2,2622,1481,1111,1582,391.78,279.47,910.76,84.94,0.00,60.59,197.47,343
2,2981,1861,3,2,5,0,-2,5,5,3,75,1280,1280,1280,20702,3058.93,771.36,9437.88,387.87,456.28,97.81,1196.72,2625
2,115,4223,3,2,5,0,-2,5,5,3,78,1200,1200,1200,8940,2923.45,885.24,3892.38,387.50,140.01,117.34,515.94,1185
1,5094,882,2,1,4,-2,-2,4,-2,-2,-2,780,780,195,3781,216.30,1351.11,2213.59,47.83,0.00,298.74,489.44,836
2,5187,1264,3,2,6,1,0,6,6,2,72,2800,1400,1400,15556,881.44,2009.71,7440.88,75.02,444.62,171.05,633.31,1324
2,474,3638,2,1,5,0,0,5,-2,-2,-2,1188,938,0,7062,0.00,1249.29,3401.87,0.00,201.18,154.79,421.50,875
3,6984,524,3,1,6,1,-2,6,6,1,-2,1500,1500,1500,4493,176.81,518.58,3797.61,21.05,0.00,61.75,452.20,535
1,2381,2110,3,2,5,-2,-2,5,5,3,72,1064,1064,1064,15298,2616.01,1055.01,6240.77,286.77,288.16,115.65,684.13,1677
2,2788,1912,3,1,5,0,-2,5,-2,-2,-2,1232,1232,0,6421,0.00,1023.34,5397.66,0.00,0.00,120.49,635.51,756
2,1206,3174,3,2,6,0,0,6,6,3,74,2300,1900,1900,17112,6890.72,1318.42,5627.76,1042.55,495.52,199.47,851.47,2589
2,2549,2574,3,2,6,0,-2,6,6,3,76,1224,1224,1224,13593,2349.67,700.34,6930.84,290.92,303.97,86.71,858.13,1683
2,6506,510,4,2,9,1,0,9,9,2,70,4028,3628,2588,18763,807.69,1643.77,11628.98,116.49,0.00,237.07,1677.13,2706
3,6001,685,1,1,3,0,-2,3,-2,-2,-2,574,574,191,8252,93.79,749.79,1921.22,10.25,296.30,81.96,210.00,902
2,4733,1656,2,1,5,0,-2,5,-2,-2,-2,1058,1058,423,6937,1010.00,786.00,5140.99,86.34,0.00,67.19,439.47,593
5,4702,1120,2,2,5,-2,-2,5,5,1,-2,2342,2342,2342,11299,765.63,2339.28,2979.20,131.39,299.56,401.44,511.25,1939
2,6226,742,3,1,5,0,-2,5,5,3,70,925,925,925,10858,476.14,1165.35,7873.84,61.70,0.00,151.01,1020.31,1407
2,5351,1216,2,2,4,0,0,4,4,3,80,2100,1700,1700,4438,1055.71,804.61,2577.68,98.24,0.00,74.88,239.88,413
2,5522,844,2,1,4,0,0,4,4,2,72,2128,1728,1728,5997,380.54,329.22,3692.97,41.24,0.00,35.68,400.22,650
5,1591,261,2,2,4,-2,-2,1,-2,-2,-2,913,228,228,9385,202.72,1936.77,5200.27,35.45,0.00,338.65,909.29,1641
2,7433,765,1,1,3,1,-2,3,-2,-2,-2,2722,997,332,5670,82.89,776.69,3478.03,10.16,0.00,95.20,426.32,695
2,6219,932,3,1,7,1,-2,7,7,1,-2,1696,1696,848,12907,384.64,1590.18,10932.18,46.07,0.00,190.47,1309.46,1546
5,1575,807,2,2,4,-2,-2,-2,4,2,76,943,0,943,6086,429.32,838.44,4818.24,76.89,0.00,150.16,862.95,1090
1,7195,443,2,2,5,-2,-2,4,-2,-2,-2,952,762,0,7073,0.00,1298.87,5774.13,0.00,0.00,166.38,739.63,906
2,1051,4573,3,2,10,0,0,3,3,3,78,2473,622,622,19276,3070.62,1642.59,10078.10,398.88,388.18,213.38,1309.17,2504
2,1935,3598,4,4,8,0,0,8,8,3,76,4196,3546,3546,39483,17878.52,4449.61,16713.06,2202.95,0.00,548.27,2059.34,4865
2,1282,1407,4,3,8,0,-2,4,4,1,-2,2852,1426,1426,9530,1095.66,1354.47,7079.87,134.63,0.00,166.43,869.94,1171
3,4913,1344,3,3,7,1,0,7,7,3,72,2880,2480,2480,10162,1764.58,2322.40,6075.03,198.82,0.00,261.68,684.50,1145
5,7785,392,1,1,3,-2,-2,3,-2,-2,-2,756,756,0,5492,0.00,508.73,1549.03,0.00,0.00,82.16,250.18,887
2,5986,759,3,1,7,1,-2,7,-2,-2,-2,2808,1768,505,4054,220.45,542.31,3291.24,37.25,0.00,91.63,556.12,685
1,4546,994,3,2,6,-2,-2,6,6,3,68,1456,1456,1456,22110,1548.11,2088.32,10810.09,133.74,299.03,180.40,933.84,1910
2,5512,815,3,3,8,1,0,8,8,3,72,4565,4165,4165,20271,2875.79,872.25,8604.51,288.70,260.18,87.56,863.81,2035
5,5377,883,2,1,4,-2,-2,4,4,1,-2,805,805,805,4871,210.91,870.15,3789.94,24.51,0.00,101.11,440.38,566
3,4618,1228,3,1,7,1,0,7,7,1,-2,3100,1740,1740,9767,804.23,1329.87,7632.90,184.86,0.00,305.68,1754.47,2245
2,3515,1633,5,3,10,0,0,6,6,2,77,3300,1740,1740,8374,1576.70,594.22,4671.02,147.26,143.09,55.50,436.27,782
2,1696,459,4,2,8,0,0,6,-2,-2,-2,4211,2671,0,9508,0.00,1825.10,7682.90,0.00,0.00,393.12,1654.88,2048
2,8236,362,5,3,9,1,0,7,7,1,-2,5715,2524,2524,8425,193.33,653.67,7578.00,24.28,0.00,82.09,951.64,1058
4,6164,1138,2,1,5,0,-2,4,4,2,76,988,790,790,5136,359.15,584.64,3819.79,38.18,0.00,62.15,406.08,546
3,2515,2611,2,2,6,0,0,6,6,3,75,1290,890,890,12551,2561.99,1051.42,4312.91,280.27,219.25,115.02,471.81,1373
2,2833,152,5,1,9,1,0,9,-2,-2,-2,4125,2750,0,4715,0.00,781.99,3599.34,0.00,0.00,91.55,421.39,552
2,4522,1001,4,3,6,1,-2,2,6,2,72,2608,1076,1368,15405,1059.20,1540.33,9672.74,101.96,194.07,148.28,931.13,1483
2,2808,817,2,2,6,0,-2,6,6,2,75,2160,2160,2160,16235,1626.84,1647.56,7897.35,239.79,284.72,242.85,1164.05,2393
1,667,3988,2,1,5,-2,-2,5,5,3,82,960,960,960,10192,4431.50,670.44,5090.06,548.72,0.00,83.02,630.27,1262
5,4516,1210,3,1,6,-2,-2,6,-2,-2,-2,780,780,260,5305,1281.83,478.08,3545.10,219.88,0.00,82.01,608.11,910
1,1193,2504,2,1,6,-2,0,5,6,3,80,1152,752,902,14473,2123.47,863.85,7626.31,263.07,252.71,107.02,944.79,1793
1,1278,2666,2,1,4,-2,-2,4,4,3,70,600,600,600,11385,2240.09,856.28,4671.10,324.06,311.25,123.87,675.74,1647
1,3697,1630,3,2,5,-2,-2,4,5,3,72,1232,986,1232,29040,3662.32,1950.46,11739.67,260.05,365.13,138.49,833.58,2062
2,7479,323,5,4,11,1,0,11,11,3,68,5844,5194,5194,25894,2740.36,3594.19,19559.45,247.01,0.00,323.97,1763.03,2334
2,4812,1111,4,3,10,1,-2,10,10,1,-2,4320,4320,4320,13371,1366.44,2342.63,9184.33,114.36,0.00,196.05,768.62,1119
2,7631,710,2,1,6,1,0,4,-2,-2,-2,4560,1845,461,5262,46.81,410.57,3705.14,5.82,0.00,51.02,460.42,654
5,1651,2426,2,2,3,-2,-2,3,3,3,65,639,639,639,11656,1619.52,924.44,5586.92,220.09,215.54,125.63,759.24,1584
2,5674,844,3,1,8,1,1,8,8,2,73,1822,1822,1822,10985,760.96,1181.82,6398.56,131.41,387.38,204.09,1104.97,1897
2,1483,636,4,3,8,0,0,6,8,1,-2,3591,2206,2941,10847,1256.15,1273.09,8317.75,185.18,0.00,187.67,1226.15,1599
5,4506,1245,1,1,4,-2,-2,4,4,2,72,881,881,881,7707,1363.46,1253.28,5090.26,166.83,0.00,153.35,622.83,943
2,5080,986,4,2,8,1,0,8,8,2,70,2520,2090,2090,34534,1757.30,3243.27,18663.17,189.25,613.51,349.27,2009.86,3719
1,4966,1211,3,2,7,-2,-2,7,7,2,71,1408,1408,1408,20546,1633.18,1897.49,8023.46,101.35,227.95,117.75,497.90,1275
2,6136,1007,3,1,7,1,0,7,5,1,-2,2958,2708,2285,2376,218.80,554.30,1602.90,38.77,0.00,98.22,284.02,421
5,6262,672,1,1,2,-2,-2,2,-2,-2,-2,650,650,325,5562,116.72,1239.12,3368.11,19.10,0.00,202.73,551.06,910
2,2640,594,3,2,7,0,-2,7,-2,-2,-2,2140,2140,0,11271,0.00,1125.60,8878.52,0.00,0.00,123.34,972.85,1235
4,2462,890,2,1,4,0,-2,4,-2,-2,-2,1014,1014,0,6221,0.00,751.03,2794.36,0.00,0.00,87.16,324.31,722
5,3101,1796,1,1,3,-2,-2,3,3,3,75,567,567,567,4855,513.14,454.38,1514.87,76.20,172.16,67.48,224.97,721
2,5153,1361,3,1,7,1,-2,6,6,3,79,3056,955,955,10001,920.50,1722.08,7358.43,90.84,0.00,169.95,726.20,987
2,5717,909,4,2,8,0,0,8,8,2,76,2989,2589,2589,8177,908.43,770.50,6498.07,117.98,0.00,100.07,843.95,1062
3,4630,1173,2,3,5,1,1,3,-2,-2,-2,1436,988,448,7072,601.66,2938.81,3531.53,153.90,0.00,751.74,903.36,1809
2,5380,951,5,3,13,1,-2,3,-2,-2,-2,3203,466,466,7621,470.91,574.80,3227.54,52.46,327.59,64.04,359.56,849
1,6840,458,2,2,3,-2,-2,3,3,1,-2,1200,1200,1200,11350,193.80,819.01,6848.05,18.25,328.63,77.14,644.98,1069
4,4867,1068,3,1,6,0,-2,6,-2,-2,-2,600,600,200,5227,701.96,1256.99,3268.05,120.46,0.00,215.71,560.83,897
2,5568,904,5,2,7,1,-2,1,7,1,-2,2850,1221,2850,11153,1653.02,2879.99,6620.00,301.32,0.00,524.97,1206.71,2033
3,9176,448,1,1,3,0,-2,3,-2,-2,-2,1540,1540,513,10096,37.21,765.45,3355.85,2.82,123.06,58.00,254.28,765
2,5722,841,3,2,7,1,0,7,7,2,72,4508,2904,2904,8822,1337.23,1048.61,5950.94,267.99,0.00,210.15,1192.62,1768
3,3445,2111,2,1,5,0,-2,3,-2,-2,-2,1800,1080,720,9983,3491.62,1918.15,4573.24,288.20,0.00,158.32,377.48,824
5,446,3706,2,2,4,-2,-2,4,4,3,76,1271,1271,1271,7894,3162.24,452.42,2175.87,471.09,173.27,67.40,324.15,1176
2,1151,786,2,1,4,0,-2,-2,-2,-2,-2,1035,0,0,3753,0.00,1563.51,2189.50,0.00,0.00,212.05,296.95,509
2,4693,1167,7,4,12,1,0,11,9,1,-2,10140,6816,6038,38068,3692.95,2537.94,21726.16,549.95,792.08,377.95,3235.41,5669
2,8856,394,3,2,6,0,1,6,6,3,68,3109,3109,2709,26950,1081.14,1998.43,15020.80,96.68,0.00,178.71,1343.23,2410
2,7592,84,3,1,7,0,0,7,-2,-2,-2,2750,2100,0,21417,0.00,2500.19,14007.93,0.00,334.32,252.51,1414.72,2163
2,1130,4658,2,2,4,0,0,4,4,3,78,1300,900,900,11241,3142.03,1323.38,4226.96,358.62,202.18,151.05,482.45,1283
2,5101,881,4,1,7,1,0,7,-2,-2,-2,2463,1826,1028,13583,1520.85,862.29,11199.86,309.93,0.00,175.72,2282.35,2768
2,6858,835,4,2,8,1,0,6,6,3,69,4141,1953,1953,6746,713.97,1012.76,5019.27,62.23,0.00,88.28,437.49,588
3,4333,1480,3,1,8,1,0,4,3,1,-2,1864,621,466,2696,155.47,801.56,1738.97,26.59,0.00,137.06,297.35,461
5,3676,1924,1,1,3,-2,-2,3,3,1,-2,597,597,597,6706,297.45,598.53,2491.53,26.13,136.79,52.57,218.84,589
2,1479,1649,4,3,7,0,0,7,7,2,70,2779,2129,2129,18797,3256.57,1634.20,13906.23,563.41,0.00,282.73,2405.87,3252
2,5491,852,4,2,8,1,0,8,-2,-2,-2,2206,1806,0,12794,0.00,823.84,9055.55,0.00,0.00,80.68,886.87,1253
5,536,3619,3,2,6,-2,-2,6,6,3,75,1379,1379,1379,13760,4555.24,1076.46,5327.25,567.42,224.08,134.09,663.58,1714
4,6868,380,2,1,5,0,-2,5,-2,-2,-2,1159,1159,232,6122,98.08,392.03,2016.54,12.51,461.22,50.01,257.26,781
2,7517,686,3,1,5,1,-2,3,-2,-2,-2,2046,1500,273,7585,255.44,1067.48,6262.08,25.53,0.00,106.68,625.80,758
2,7091,709,3,1,6,1,-2,6,6,3,78,2176,2176,2176,6072,830.61,829.48,4411.91,109.71,0.00,109.56,582.73,802
2,5443,807,4,1,7,1,-2,7,-2,-2,-2,4914,3276,468,10164,879.33,1606.30,7678.37,141.88,0.00,259.18,1238.94,1640
5,1466,3190,1,1,2,-2,-2,2,-2,-2,-2,621,621,311,8648,2351.85,966.48,2007.21,291.26,199.89,119.69,248.58,1071
2,238,4010,3,2,7,0,0,7,7,2,75,2647,2247,2247,5639,2528.13,419.86,1767.13,315.62,80.99,52.42,220.62,704
2,7918,627,2,1,4,0,-2,4,-2,-2,-2,735,735,0,5443,0.00,731.53,1918.24,0.00,177.04,86.01,225.53,640
2,7918,430,3,1,5,1,0,5,5,3,70,2106,1145,1145,12810,410.04,2126.96,10273.01,52.85,0.00,274.13,1324.02,1651
1,2905,1909,3,2,5,-2,-2,5,5,3,65,1280,1280,1280,32723,3244.57,3169.45,17363.77,366.37,609.51,357.89,1960.67,3695
2,2286,2187,3,2,7,0,-2,7,7,3,78,1144,1144,1144,21328,3157.80,2584.45,9937.92,312.85,233.43,256.05,984.57,2113
5,4835,1107,1,1,3,-2,-2,3,-2,-2,-2,598,598,0,2160,0.00,1332.57,827.43,0.00,0.00,405.94,252.06,658
2,1443,2493,2,1,8,0,-2,2,-2,-2,-2,1220,305,0,7345,0.00,978.83,6366.17,0.00,0.00,139.80,909.21,1049
5,2971,591,1,1,3,-2,-2,-2,-2,-2,-2,642,0,0,3594,0.00,569.66,3024.34,0.00,0.00,70.69,375.31,446
5,4875,1143,3,1,5,-2,-2,4,-2,-2,-2,2342,1874,0,10917,0.00,1419.61,4578.14,0.00,1052.16,303.64,979.20,2335
2,5017,851,7,3,13,1,-2,13,7,2,77,7456,4608,3545,19864,2397.52,4833.63,11997.23,376.09,0.00,758.24,1881.97,3116
2,8438,373,3,1,7,1,-2,7,7,1,-2,2064,2064,1058,8407,98.25,1563.11,6037.84,11.72,0.00,186.49,720.35,1003
2,6639,486,3,2,8,1,0,8,-2,-2,-2,3463,1719,430,8883,249.86,971.59,7661.55,27.54,0.00,107.08,844.38,979
2,991,2878,3,1,5,0,-2,5,5,3,76,4218,4218,4218,19513,9841.72,1322.16,4753.87,1219.06,270.62,163.77,588.84,2417
2,3464,1509,3,2,6,1,-2,2,6,3,72,2556,426,1278,9432,2135.56,1907.25,2552.15,277.36,368.47,247.71,331.47,1225
4,5739,732,2,1,4,1,-2,2,-2,-2,-2,826,413,206,3095,63.66,664.77,1641.26,13.12,0.00,137.04,338.33,638
5,4355,193,1,1,3,-2,-2,-2,-2,-2,-2,529,0,0,1478,0.00,555.63,922.37,0.00,0.00,34.59,57.41,92
4,5459,881,2,1,3,0,-2,2,-2,-2,-2,982,654,327,8402,214.66,633.74,2823.63,19.49,221.92,57.55,256.42,763
2,4667,285,2,1,4,0,0,3,-2,-2,-2,1175,694,231,17714,352.53,765.82,6446.84,36.14,478.61,78.51,660.92,1816
2,1525,831,4,3,9,0,0,9,5,1,-2,2442,2042,1361,8354,1359.77,779.24,5827.96,255.57,0.00,146.46,1095.36,1570
5,5837,640,2,2,3,-2,-2,3,3,3,65,1073,1073,1073,7896,534.38,1376.66,5984.96,52.24,0.00,134.57,585.03,772
2,4978,187,3,2,6,0,-2,5,5,1,-2,1344,1120,1120,5881,81.79,500.53,1722.40,5.59,92.95,34.22,117.74,402
2,3675,1461,4,2,6,0,-2,6,6,1,-2,1485,1485,1485,18648,1162.18,1051.34,7024.89,95.17,439.79,86.09,575.24,1527
2,2906,1854,3,2,6,0,0,6,6,3,65,2560,2160,2160,12827,3495.32,1947.81,7076.74,409.84,0.00,228.39,829.77,1504
4,5632,740,2,1,4,1,-2,4,-2,-2,-2,1813,1813,907,5234,220.79,1068.75,3944.46,28.98,0.00,140.28,517.74,687
4,6108,670,1,1,3,0,-2,3,-2,-2,-2,1147,1147,0,3235,0.00,502.54,2732.46,0.00,0.00,64.16,348.84,413
2,897,1682,3,1,6,0,-2,-2,-2,-2,-2,1300,0,0,3875,0.00,540.86,3334.14,0.00,0.00,55.13,339.87,395
5,2952,91,-2,1,1,-2,-2,1,-2,-2,-2,480,480,0,1510,0.00,942.98,567.02,0.00,0.00,78.69,47.31,126
2,5438,1192,2,2,6,0,-2,6,6,1,-2,1800,1800,1800,4211,548.52,737.93,2924.55,92.37,0.00,124.27,492.51,709
2,1485,2818,3,2,7,0,0,7,7,3,76,1904,1504,1504,20511,4300.17,1122.94,10291.54,396.45,305.72,103.53,948.82,1891
1,781,3975,2,2,4,-2,-2,2,-2,-2,-2,871,436,218,3811,1020.75,560.51,1399.78,89.19,0.00,48.98,122.31,333
2,4902,1137,3,1,7,1,-2,7,-2,-2,-2,2119,1354,193,5664,330.60,665.98,4667.43,59.77,0.00,120.40,843.83,1024
